race_id,race_date,predicted,actual,is_hit,payout,investment
20240923_08,2024-09-23,"(2, 5, 8)","(2, 6, 7)",False,0,100
20240923_09,2024-09-23,"(6, 9, 5)","(3, 9, 4)",False,0,100
20240923_10,2024-09-23,"(2, 7, 4)","(4, 7, 10)",False,0,100
20240923_11,2024-09-23,"(7, 9, 2)","(7, 8, 12)",False,0,100
20240923_12,2024-09-23,"(2, 7, 1)","(2, 1, 7)",False,0,100
20240930_01,2024-09-30,"(11, 1, 7)","(11, 8, 9)",False,0,100
20240930_02,2024-09-30,"(10, 5, 3)","(5, 8, 11)",False,0,100
20240930_03,2024-09-30,"(3, 7, 6)","(2, 3, 7)",False,0,100
20240930_04,2024-09-30,"(2, 9, 4)","(2, 9, 1)",False,0,100
20240930_05,2024-09-30,"(6, 1, 7)","(6, 4, 9)",False,0,100
20240930_06,2024-09-30,"(1, 2, 7)","(5, 6, 1)",False,0,100
20240930_07,2024-09-30,"(8, 2, 6)","(8, 2, 7)",False,0,100
20240930_08,2024-09-30,"(8, 2, 4)","(8, 2, 4)",True,450,100
20240930_09,2024-09-30,"(7, 8, 1)","(5, 4, 3)",False,0,100
20240930_11,2024-09-30,"(2, 8, 4)","(2, 4, 8)",False,0,100
20240930_12,2024-09-30,"(4, 6, 5)","(4, 6, 2)",False,0,100
20241001_01,2024-10-01,"(7, 3, 8)","(7, 6, 3)",False,0,100
20241001_02,2024-10-01,"(3, 9, 2)","(3, 2, 4)",False,0,100
20241001_03,2024-10-01,"(10, 2, 5)","(10, 1, 5)",False,0,100
20241001_04,2024-10-01,"(9, 1, 8)","(9, 1, 8)",True,130,100
20241001_05,2024-10-01,"(11, 2, 3)","(3, 1, 4)",False,0,100
20241001_06,2024-10-01,"(9, 11, 8)","(9, 5, 8)",False,0,100
20241001_07,2024-10-01,"(10, 3, 9)","(10, 9, 3)",False,0,100
20241001_08,2024-10-01,"(10, 4, 7)","(1, 5, 7)",False,0,100
20241001_09,2024-10-01,"(2, 11, 1)","(5, 2, 11)",False,0,100
20241001_10,2024-10-01,"(4, 7, 2)","(2, 4, 6)",False,0,100
20241001_11,2024-10-01,"(3, 1, 7)","(3, 2, 7)",False,0,100
20241001_12,2024-10-01,"(7, 2, 3)","(5, 7, 6)",False,0,100
20241005_01,2024-10-05,"(1, 2, 9)","(1, 7, 2)",False,0,100
20241005_02,2024-10-05,"(2, 8, 1)","(3, 10, 8)",False,0,100
20241005_03,2024-10-05,"(1, 5, 6)","(4, 10, 1)",False,0,100
20241005_04,2024-10-05,"(1, 6, 7)","(6, 2, 7)",False,0,100
20241005_05,2024-10-05,"(1, 5, 7)","(1, 7, 5)",False,0,100
20241005_06,2024-10-05,"(7, 10, 8)","(3, 7, 8)",False,0,100
20241005_07,2024-10-05,"(3, 8, 5)","(3, 5, 8)",False,0,100
20241005_08,2024-10-05,"(5, 3, 2)","(5, 9, 7)",False,0,100
20241005_09,2024-10-05,"(3, 8, 9)","(8, 2, 3)",False,0,100
20241005_10,2024-10-05,"(6, 8, 3)","(6, 8, 5)",False,0,100
20241005_11,2024-10-05,"(6, 5, 10)","(8, 3, 7)",False,0,100
20241005_12,2024-10-05,"(6, 5, 3)","(2, 5, 3)",False,0,100
20241008_01,2024-10-08,"(3, 5, 1)","(3, 5, 9)",False,0,100
20241008_02,2024-10-08,"(3, 9, 4)","(9, 5, 7)",False,0,100
20241008_03,2024-10-08,"(4, 9, 7)","(4, 3, 5)",False,0,100
20241008_04,2024-10-08,"(3, 6, 7)","(2, 5, 3)",False,0,100
20241008_05,2024-10-08,"(6, 4, 5)","(6, 4, 1)",False,0,100
20241008_06,2024-10-08,"(8, 10, 7)","(10, 9, 7)",False,0,100
20241008_07,2024-10-08,"(7, 5, 4)","(3, 7, 4)",False,0,100
20241008_08,2024-10-08,"(2, 10, 4)","(4, 8, 10)",False,0,100
20241008_09,2024-10-08,"(4, 2, 3)","(4, 2, 5)",False,0,100
20241008_10,2024-10-08,"(3, 7, 6)","(3, 1, 7)",False,0,100
20241008_11,2024-10-08,"(2, 1, 9)","(2, 1, 9)",True,130,100
20241008_12,2024-10-08,"(1, 7, 3)","(4, 1, 8)",False,0,100
20241013_01,2024-10-13,"(6, 4, 9)","(6, 7, 9)",False,0,100
20241013_02,2024-10-13,"(2, 6, 3)","(2, 10, 6)",False,0,100
20241013_03,2024-10-13,"(8, 9, 4)","(9, 8, 1)",False,0,100
20241013_04,2024-10-13,"(9, 6, 4)","(9, 4, 10)",False,0,100
20241013_05,2024-10-13,"(8, 10, 6)","(8, 2, 6)",False,0,100
20241013_06,2024-10-13,"(10, 5, 6)","(5, 11, 2)",False,0,100
20241013_07,2024-10-13,"(3, 4, 8)","(3, 7, 6)",False,0,100
20241013_08,2024-10-13,"(12, 8, 1)","(8, 3, 10)",False,0,100
20241013_09,2024-10-13,"(1, 11, 8)","(1, 11, 12)",False,0,100
20241013_10,2024-10-13,"(1, 5, 4)","(5, 1, 6)",False,0,100
20241015_01,2024-10-15,"(2, 4, 3)","(2, 3, 4)",False,0,100
20241015_02,2024-10-15,"(11, 5, 2)","(11, 9, 2)",False,0,100
20241015_03,2024-10-15,"(7, 5, 2)","(6, 7, 4)",False,0,100
20241015_04,2024-10-15,"(8, 6, 2)","(2, 1, 8)",False,0,100
20241015_05,2024-10-15,"(3, 5, 1)","(1, 2, 3)",False,0,100
20241015_06,2024-10-15,"(1, 10, 9)","(1, 10, 3)",False,0,100
20241015_07,2024-10-15,"(10, 9, 5)","(10, 9, 5)",True,120,100
20241015_08,2024-10-15,"(5, 9, 6)","(5, 6, 3)",False,0,100
20241015_09,2024-10-15,"(6, 4, 3)","(6, 2, 7)",False,0,100
20241015_10,2024-10-15,"(2, 5, 3)","(2, 5, 1)",False,0,100
20241015_11,2024-10-15,"(9, 5, 4)","(9, 4, 5)",False,0,100
20241020_01,2024-10-20,"(7, 3, 4)","(7, 4, 6)",False,0,100
20241020_02,2024-10-20,"(8, 3, 6)","(3, 8, 1)",False,0,100
20241020_03,2024-10-20,"(6, 1, 9)","(6, 1, 5)",False,0,100
20241020_04,2024-10-20,"(4, 7, 2)","(4, 6, 8)",False,0,100
20241020_05,2024-10-20,"(6, 8, 7)","(7, 4, 8)",False,0,100
20241020_06,2024-10-20,"(2, 7, 5)","(2, 7, 5)",True,120,100
20241020_07,2024-10-20,"(5, 3, 6)","(5, 3, 6)",True,190,100
20241020_08,2024-10-20,"(9, 1, 4)","(9, 4, 5)",False,0,100
20241020_09,2024-10-20,"(7, 3, 8)","(6, 3, 9)",False,0,100
20241020_10,2024-10-20,"(7, 2, 10)","(10, 7, 8)",False,0,100
20241021_01,2024-10-21,"(10, 8, 3)","(10, 4, 3)",False,0,100
20241021_02,2024-10-21,"(3, 7, 1)","(7, 3, 2)",False,0,100
20241021_03,2024-10-21,"(2, 7, 5)","(8, 7, 5)",False,0,100
20241021_04,2024-10-21,"(5, 1, 2)","(1, 2, 5)",False,0,100
20241021_05,2024-10-21,"(10, 3, 9)","(3, 6, 10)",False,0,100
20241021_06,2024-10-21,"(9, 1, 4)","(9, 2, 3)",False,0,100
20241021_07,2024-10-21,"(5, 3, 6)","(5, 8, 2)",False,0,100
20241021_08,2024-10-21,"(7, 10, 9)","(3, 7, 2)",False,0,100
20241021_09,2024-10-21,"(5, 2, 3)","(2, 6, 8)",False,0,100
20241021_10,2024-10-21,"(6, 8, 7)","(2, 7, 10)",False,0,100
20241021_11,2024-10-21,"(6, 7, 3)","(3, 6, 5)",False,0,100
20241022_01,2024-10-22,"(11, 1, 2)","(11, 9, 4)",False,0,100
20241022_02,2024-10-22,"(10, 4, 2)","(10, 4, 9)",False,0,100
20241022_03,2024-10-22,"(7, 8, 6)","(7, 8, 6)",True,120,100
20241022_04,2024-10-22,"(5, 3, 7)","(5, 3, 4)",False,0,100
20241022_05,2024-10-22,"(1, 2, 8)","(1, 2, 4)",False,0,100
20241022_06,2024-10-22,"(10, 3, 7)","(3, 10, 2)",False,0,100
20241022_07,2024-10-22,"(7, 1, 4)","(7, 6, 3)",False,0,100
20241022_08,2024-10-22,"(4, 7, 9)","(1, 7, 4)",False,0,100
20241022_09,2024-10-22,"(4, 5, 2)","(4, 2, 1)",False,0,100
20241022_10,2024-10-22,"(6, 7, 8)","(3, 6, 2)",False,0,100
20241022_11,2024-10-22,"(7, 4, 5)","(7, 6, 4)",False,0,100
20241027_01,2024-10-27,"(8, 6, 4)","(8, 5, 3)",False,0,100
20241027_02,2024-10-27,"(3, 7, 2)","(3, 2, 7)",False,0,100
20241027_03,2024-10-27,"(2, 4, 6)","(2, 4, 3)",False,0,100
20241027_04,2024-10-27,"(3, 7, 2)","(3, 7, 2)",True,750,100
20241027_05,2024-10-27,"(3, 2, 9)","(3, 4, 9)",False,0,100
20241027_06,2024-10-27,"(7, 6, 9)","(7, 9, 6)",False,0,100
20241027_07,2024-10-27,"(1, 2, 6)","(1, 3, 5)",False,0,100
20241027_08,2024-10-27,"(4, 5, 1)","(5, 4, 1)",False,0,100
20241027_09,2024-10-27,"(3, 6, 4)","(7, 3, 5)",False,0,100
20241027_10,2024-10-27,"(7, 8, 5)","(7, 8, 3)",False,0,100
20241027_11,2024-10-27,"(8, 3, 5)","(3, 5, 1)",False,0,100
20241029_01,2024-10-29,"(3, 1, 2)","(2, 3, 5)",False,0,100
20241029_02,2024-10-29,"(3, 9, 6)","(3, 6, 9)",False,0,100
20241029_03,2024-10-29,"(7, 3, 5)","(7, 5, 6)",False,0,100
20241029_04,2024-10-29,"(5, 3, 9)","(9, 6, 5)",False,0,100
20241029_05,2024-10-29,"(3, 2, 4)","(3, 2, 8)",False,0,100
20241029_06,2024-10-29,"(12, 9, 4)","(3, 12, 9)",False,0,100
20241029_07,2024-10-29,"(4, 1, 2)","(4, 1, 2)",True,130,100
20241029_08,2024-10-29,"(3, 9, 4)","(5, 4, 9)",False,0,100
20241029_09,2024-10-29,"(4, 5, 2)","(9, 2, 6)",False,0,100
20241029_10,2024-10-29,"(6, 8, 7)","(6, 5, 4)",False,0,100
20241029_11,2024-10-29,"(5, 6, 2)","(5, 6, 1)",False,0,100
20241102_01,2024-11-02,"(6, 2, 4)","(6, 2, 5)",False,0,100
20241102_02,2024-11-02,"(2, 6, 3)","(2, 3, 4)",False,0,100
20241102_03,2024-11-02,"(4, 6, 2)","(4, 1, 2)",False,0,100
20241102_04,2024-11-02,"(4, 5, 6)","(4, 5, 8)",False,0,100
20241102_05,2024-11-02,"(4, 9, 1)","(3, 1, 7)",False,0,100
20241102_06,2024-11-02,"(5, 1, 4)","(7, 1, 5)",False,0,100
20241102_07,2024-11-02,"(3, 8, 6)","(3, 8, 6)",True,300,100
20241102_08,2024-11-02,"(1, 5, 7)","(1, 4, 9)",False,0,100
20241102_09,2024-11-02,"(2, 8, 1)","(2, 8, 1)",True,110,100
20241102_10,2024-11-02,"(8, 2, 6)","(2, 4, 8)",False,0,100
20241102_11,2024-11-02,"(3, 2, 8)","(3, 6, 2)",False,0,100
20241102_12,2024-11-02,"(4, 2, 5)","(4, 5, 2)",False,0,100
20241103_01,2024-11-03,"(4, 1, 8)","(4, 2, 1)",False,0,100
20241103_02,2024-11-03,"(7, 2, 9)","(7, 3, 4)",False,0,100
20241103_03,2024-11-03,"(3, 9, 6)","(6, 9, 2)",False,0,100
20241103_04,2024-11-03,"(1, 6, 2)","(6, 2, 1)",False,0,100
20241103_05,2024-11-03,"(1, 2, 8)","(1, 5, 6)",False,0,100
20241103_06,2024-11-03,"(5, 1, 6)","(1, 6, 3)",False,0,100
20241103_07,2024-11-03,"(9, 8, 3)","(8, 9, 6)",False,0,100
20241103_08,2024-11-03,"(9, 7, 5)","(9, 7, 8)",False,0,100
20241103_09,2024-11-03,"(1, 8, 10)","(3, 1, 10)",False,0,100
20241103_10,2024-11-03,"(4, 7, 2)","(4, 1, 6)",False,0,100
20241103_11,2024-11-03,"(7, 6, 8)","(7, 8, 1)",False,0,100
20241103_12,2024-11-03,"(7, 4, 9)","(4, 7, 9)",False,0,100
20241105_01,2024-11-05,"(2, 5, 4)","(2, 5, 1)",False,0,100
20241105_02,2024-11-05,"(5, 7, 1)","(1, 2, 5)",False,0,100
20241105_03,2024-11-05,"(5, 2, 7)","(5, 6, 3)",False,0,100
20241105_04,2024-11-05,"(3, 4, 6)","(3, 4, 6)",True,260,100
20241105_05,2024-11-05,"(1, 5, 4)","(5, 8, 1)",False,0,100
20241105_06,2024-11-05,"(4, 7, 6)","(4, 5, 6)",False,0,100
20241105_07,2024-11-05,"(6, 4, 3)","(6, 3, 1)",False,0,100
20241105_08,2024-11-05,"(8, 2, 3)","(2, 8, 3)",False,0,100
20241105_09,2024-11-05,"(2, 7, 6)","(2, 8, 6)",False,0,100
20241105_10,2024-11-05,"(6, 8, 1)","(8, 1, 4)",False,0,100
20241105_11,2024-11-05,"(3, 2, 4)","(3, 4, 1)",False,0,100
20241105_12,2024-11-05,"(5, 7, 2)","(5, 4, 2)",False,0,100
20241110_01,2024-11-10,"(7, 4, 8)","(9, 4, 8)",False,0,100
20241110_02,2024-11-10,"(9, 4, 2)","(1, 9, 4)",False,0,100
20241110_03,2024-11-10,"(2, 3, 5)","(2, 3, 8)",False,0,100
20241110_04,2024-11-10,"(2, 4, 7)","(2, 4, 7)",True,1000,100
20241110_05,2024-11-10,"(8, 3, 7)","(4, 8, 2)",False,0,100
20241110_06,2024-11-10,"(1, 3, 7)","(1, 3, 6)",False,0,100
20241110_07,2024-11-10,"(5, 7, 3)","(5, 3, 7)",False,0,100
20241110_08,2024-11-10,"(4, 9, 6)","(4, 9, 6)",True,100,100
20241110_09,2024-11-10,"(5, 3, 2)","(2, 5, 1)",False,0,100
20241110_10,2024-11-10,"(9, 5, 8)","(5, 8, 6)",False,0,100
20241110_11,2024-11-10,"(4, 11, 5)","(4, 11, 6)",False,0,100
20241112_01,2024-11-12,"(2, 3, 6)","(3, 6, 1)",False,0,100
20241112_02,2024-11-12,"(7, 4, 1)","(1, 4, 7)",False,0,100
20241112_03,2024-11-12,"(3, 7, 1)","(3, 7, 1)",True,140,100
20241112_04,2024-11-12,"(7, 9, 1)","(9, 7, 1)",False,0,100
20241112_05,2024-11-12,"(7, 1, 6)","(9, 1, 7)",False,0,100
20241112_06,2024-11-12,"(2, 5, 4)","(2, 5, 4)",True,880,100
20241112_07,2024-11-12,"(1, 5, 7)","(5, 7, 1)",False,0,100
20241112_08,2024-11-12,"(3, 4, 7)","(3, 1, 8)",False,0,100
20241112_09,2024-11-12,"(7, 5, 2)","(5, 7, 3)",False,0,100
20241112_10,2024-11-12,"(4, 5, 1)","(4, 1, 2)",False,0,100
20241112_11,2024-11-12,"(7, 2, 6)","(7, 6, 3)",False,0,100
20241112_12,2024-11-12,"(3, 2, 5)","(3, 5, 6)",False,0,100
20241117_01,2024-11-17,"(7, 2, 8)","(5, 2, 4)",False,0,100
20241117_02,2024-11-17,"(9, 7, 4)","(4, 9, 5)",False,0,100
20241117_03,2024-11-17,"(3, 4, 7)","(7, 4, 2)",False,0,100
20241117_04,2024-11-17,"(6, 9, 7)","(7, 4, 2)",False,0,100
20241117_05,2024-11-17,"(7, 1, 3)","(7, 1, 3)",True,1110,100
20241117_06,2024-11-17,"(7, 5, 2)","(7, 5, 3)",False,0,100
20241117_07,2024-11-17,"(5, 1, 2)","(1, 5, 4)",False,0,100
20241117_08,2024-11-17,"(4, 8, 9)","(3, 4, 8)",False,0,100
20241117_09,2024-11-17,"(2, 7, 4)","(2, 3, 4)",False,0,100
20241117_10,2024-11-17,"(1, 3, 4)","(4, 2, 1)",False,0,100
20241117_11,2024-11-17,"(4, 2, 3)","(2, 4, 3)",False,0,100
20241118_01,2024-11-18,"(3, 8, 5)","(3, 5, 7)",False,0,100
20241118_02,2024-11-18,"(9, 5, 2)","(6, 3, 9)",False,0,100
20241118_03,2024-11-18,"(9, 2, 6)","(9, 1, 7)",False,0,100
20241118_04,2024-11-18,"(10, 1, 4)","(10, 4, 6)",False,0,100
20241118_05,2024-11-18,"(8, 6, 3)","(3, 8, 1)",False,0,100
20241118_06,2024-11-18,"(6, 3, 4)","(6, 1, 3)",False,0,100
20241118_07,2024-11-18,"(5, 3, 4)","(8, 5, 4)",False,0,100
20241118_08,2024-11-18,"(6, 1, 2)","(1, 6, 7)",False,0,100
20241118_09,2024-11-18,"(5, 6, 2)","(2, 5, 8)",False,0,100
20241118_10,2024-11-18,"(7, 2, 5)","(2, 7, 3)",False,0,100
20241118_11,2024-11-18,"(6, 5, 1)","(5, 6, 4)",False,0,100
20241118_12,2024-11-18,"(7, 3, 6)","(3, 8, 7)",False,0,100
20241119_01,2024-11-19,"(4, 8, 7)","(1, 4, 2)",False,0,100
20241119_02,2024-11-19,"(5, 6, 3)","(6, 10, 5)",False,0,100
20241119_03,2024-11-19,"(1, 8, 4)","(3, 1, 2)",False,0,100
20241119_04,2024-11-19,"(3, 7, 9)","(5, 2, 3)",False,0,100
20241119_05,2024-11-19,"(6, 5, 2)","(6, 3, 4)",False,0,100
20241119_06,2024-11-19,"(5, 3, 8)","(6, 4, 2)",False,0,100
20241119_07,2024-11-19,"(4, 1, 2)","(1, 2, 7)",False,0,100
20241119_08,2024-11-19,"(1, 8, 9)","(1, 8, 3)",False,0,100
20241119_09,2024-11-19,"(9, 2, 1)","(9, 6, 8)",False,0,100
20241119_10,2024-11-19,"(4, 6, 2)","(4, 1, 6)",False,0,100
20241119_11,2024-11-19,"(1, 4, 6)","(1, 3, 4)",False,0,100
20241119_12,2024-11-19,"(3, 1, 4)","(5, 6, 1)",False,0,100
20241124_01,2024-11-24,"(4, 1, 5)","(3, 4, 9)",False,0,100
20241124_02,2024-11-24,"(7, 8, 4)","(7, 5, 2)",False,0,100
20241124_03,2024-11-24,"(7, 6, 4)","(7, 3, 2)",False,0,100
20241124_04,2024-11-24,"(4, 2, 7)","(2, 4, 5)",False,0,100
20241124_05,2024-11-24,"(2, 5, 3)","(5, 6, 3)",False,0,100
20241124_06,2024-11-24,"(1, 8, 9)","(1, 9, 4)",False,0,100
20241124_07,2024-11-24,"(7, 5, 3)","(7, 5, 6)",False,0,100
20241124_08,2024-11-24,"(8, 2, 6)","(8, 5, 4)",False,0,100
20241124_09,2024-11-24,"(5, 3, 4)","(5, 3, 6)",False,0,100
20241124_10,2024-11-24,"(3, 7, 1)","(2, 3, 1)",False,0,100
20241124_11,2024-11-24,"(5, 10, 1)","(8, 3, 1)",False,0,100
20241126_01,2024-11-26,"(3, 7, 1)","(7, 9, 1)",False,0,100
20241126_02,2024-11-26,"(8, 4, 1)","(8, 4, 1)",True,100,100
20241126_03,2024-11-26,"(4, 2, 3)","(2, 4, 6)",False,0,100
20241126_04,2024-11-26,"(7, 4, 3)","(7, 4, 8)",False,0,100
20241126_05,2024-11-26,"(2, 5, 4)","(2, 1, 4)",False,0,100
20241126_06,2024-11-26,"(8, 7, 5)","(8, 1, 5)",False,0,100
20241126_07,2024-11-26,"(9, 6, 4)","(6, 1, 5)",False,0,100
20241126_08,2024-11-26,"(9, 7, 2)","(2, 9, 4)",False,0,100
20241126_09,2024-11-26,"(2, 8, 3)","(2, 4, 8)",False,0,100
20241126_10,2024-11-26,"(1, 5, 7)","(1, 2, 9)",False,0,100
20241126_11,2024-11-26,"(5, 4, 6)","(8, 4, 6)",False,0,100
20241126_12,2024-11-26,"(4, 2, 1)","(4, 1, 5)",False,0,100
20250406_01,2025-04-06,"(2, 4, 9)","(7, 9, 1)",False,0,100
20250406_02,2025-04-06,"(7, 4, 6)","(7, 4, 6)",True,130,100
20250406_03,2025-04-06,"(8, 1, 7)","(8, 5, 10)",False,0,100
20250406_04,2025-04-06,"(4, 6, 8)","(4, 3, 2)",False,0,100
20250406_05,2025-04-06,"(6, 2, 3)","(6, 4, 3)",False,0,100
20250406_06,2025-04-06,"(7, 2, 1)","(7, 2, 9)",False,0,100
20250406_07,2025-04-06,"(10, 2, 11)","(2, 4, 10)",False,0,100
20250406_08,2025-04-06,"(3, 7, 2)","(3, 10, 2)",False,0,100
20250406_09,2025-04-06,"(3, 4, 7)","(4, 3, 1)",False,0,100
20250406_10,2025-04-06,"(5, 10, 6)","(5, 6, 10)",False,0,100
20250406_11,2025-04-06,"(5, 4, 3)","(5, 6, 4)",False,0,100
20250408_01,2025-04-08,"(2, 4, 1)","(2, 4, 5)",False,0,100
20250408_02,2025-04-08,"(6, 7, 2)","(7, 6, 2)",False,0,100
20250408_03,2025-04-08,"(2, 4, 10)","(10, 6, 2)",False,0,100
20250408_04,2025-04-08,"(3, 10, 6)","(3, 10, 4)",False,0,100
20250408_05,2025-04-08,"(7, 9, 4)","(7, 4, 3)",False,0,100
20250408_06,2025-04-08,"(6, 2, 5)","(2, 6, 4)",False,0,100
20250408_07,2025-04-08,"(4, 3, 7)","(4, 3, 7)",True,290,100
20250408_08,2025-04-08,"(6, 7, 4)","(6, 9, 7)",False,0,100
20250408_09,2025-04-08,"(4, 5, 1)","(4, 1, 3)",False,0,100
20250408_10,2025-04-08,"(2, 6, 10)","(2, 4, 5)",False,0,100
20250408_11,2025-04-08,"(1, 5, 4)","(1, 5, 3)",False,0,100
20250408_12,2025-04-08,"(3, 8, 4)","(8, 4, 3)",False,0,100
20250413_01,2025-04-13,"(9, 1, 4)","(1, 3, 9)",False,0,100
20250413_02,2025-04-13,"(5, 9, 3)","(5, 3, 1)",False,0,100
20250413_03,2025-04-13,"(5, 8, 3)","(3, 5, 1)",False,0,100
20250413_04,2025-04-13,"(3, 9, 1)","(3, 1, 6)",False,0,100
20250413_05,2025-04-13,"(4, 1, 7)","(4, 2, 7)",False,0,100
20250413_06,2025-04-13,"(6, 2, 5)","(2, 6, 5)",False,0,100
20250413_07,2025-04-13,"(7, 6, 4)","(6, 1, 9)",False,0,100
20250413_08,2025-04-13,"(3, 8, 9)","(3, 4, 2)",False,0,100
20250413_09,2025-04-13,"(4, 7, 5)","(4, 7, 9)",False,0,100
20250413_10,2025-04-13,"(4, 2, 1)","(4, 1, 5)",False,0,100
20250413_11,2025-04-13,"(11, 4, 3)","(11, 10, 3)",False,0,100
20250415_01,2025-04-15,"(10, 1, 5)","(7, 2, 6)",False,0,100
20250415_02,2025-04-15,"(7, 5, 4)","(7, 4, 8)",False,0,100
20250415_03,2025-04-15,"(9, 6, 2)","(3, 9, 4)",False,0,100
20250415_04,2025-04-15,"(4, 6, 5)","(6, 2, 4)",False,0,100
20250415_05,2025-04-15,"(4, 6, 1)","(1, 10, 6)",False,0,100
20250415_06,2025-04-15,"(8, 1, 6)","(8, 2, 1)",False,0,100
20250415_07,2025-04-15,"(1, 2, 6)","(6, 4, 1)",False,0,100
20250415_08,2025-04-15,"(1, 6, 8)","(1, 2, 8)",False,0,100
20250415_09,2025-04-15,"(9, 8, 5)","(9, 6, 4)",False,0,100
20250415_10,2025-04-15,"(1, 6, 10)","(1, 5, 2)",False,0,100
20250415_11,2025-04-15,"(2, 10, 6)","(2, 5, 10)",False,0,100
20250415_12,2025-04-15,"(5, 7, 6)","(5, 10, 4)",False,0,100
20250420_01,2025-04-20,"(5, 3, 7)","(4, 3, 5)",False,0,100
20250420_02,2025-04-20,"(5, 3, 8)","(3, 8, 4)",False,0,100
20250420_03,2025-04-20,"(1, 4, 2)","(1, 7, 4)",False,0,100
20250420_04,2025-04-20,"(3, 1, 4)","(3, 4, 1)",False,0,100
20250420_05,2025-04-20,"(5, 2, 4)","(5, 2, 3)",False,0,100
20250420_06,2025-04-20,"(2, 3, 4)","(2, 1, 3)",False,0,100
20250420_07,2025-04-20,"(8, 10, 6)","(8, 10, 5)",False,0,100
20250420_08,2025-04-20,"(1, 6, 5)","(8, 1, 4)",False,0,100
20250420_09,2025-04-20,"(1, 6, 10)","(10, 6, 7)",False,0,100
20250420_10,2025-04-20,"(5, 7, 2)","(2, 5, 1)",False,0,100
20250420_11,2025-04-20,"(3, 4, 5)","(3, 1, 7)",False,0,100
20250422_01,2025-04-22,"(6, 3, 8)","(8, 3, 7)",False,0,100
